user040 | deposit $945 to savings | DATE OF TRANSACTION Wed Jan 22 01:47:00 2025
user099 | withdraw $1598 to savings | DATE OF TRANSACTION Fri Oct 25 22:47:00 2024
user062 | deposit $1171 to savings | DATE OF TRANSACTION Fri Sep 06 11:54:00 2024
user081 | withdraw $1836 to checking | DATE OF TRANSACTION Wed Nov 27 00:11:00 2024
user050 | withdraw $405 to savings | DATE OF TRANSACTION Sat Sep 28 14:25:00 2024
user004 | deposit $2257 to savings | DATE OF TRANSACTION Tue Sep 03 01:40:00 2024
user082 | withdraw $1592 to savings | DATE OF TRANSACTION Sun Nov 17 20:57:00 2024
user086 | deposit $2626 to savings | DATE OF TRANSACTION Wed Sep 04 15:48:00 2024
user049 | deposit $2189 to savings | DATE OF TRANSACTION Mon Dec 30 09:57:00 2024
user007 | deposit $495 to checking | DATE OF TRANSACTION Tue Sep 10 13:04:00 2024
user091 | deposit $1276 to savings | DATE OF TRANSACTION Mon Sep 02 00:22:00 2024
user059 | deposit $325 to checking | DATE OF TRANSACTION Mon Dec 16 23:17:00 2024
user081 | withdraw $2242 to checking | DATE OF TRANSACTION Thu Jan 16 08:20:00 2025
user038 | withdraw $1802 to checking | DATE OF TRANSACTION Sun Jan 19 17:36:00 2025
user030 | deposit $1977 to savings | DATE OF TRANSACTION Sun Sep 01 11:34:00 2024
user002 | withdraw $2155 to checking | DATE OF TRANSACTION Tue Oct 15 01:42:00 2024
user026 | withdraw $908 to checking | DATE OF TRANSACTION Mon Dec 23 07:54:00 2024
user007 | withdraw $2481 to savings | DATE OF TRANSACTION Wed Nov 27 20:40:00 2024
user056 | withdraw $440 to savings | DATE OF TRANSACTION Sun Dec 08 19:39:00 2024
user024 | withdraw $2190 to savings | DATE OF TRANSACTION Sun Dec 15 01:20:00 2024
user008 | deposit $630 to checking | DATE OF TRANSACTION Mon Jan 13 14:42:00 2025
user007 | deposit $1249 to savings | DATE OF TRANSACTION Fri Nov 15 17:37:00 2024
user096 | deposit $80 to checking | DATE OF TRANSACTION Sat Dec 07 04:08:00 2024
user005 | deposit $1586 to savings | DATE OF TRANSACTION Mon Oct 14 04:57:00 2024
user001 | deposit $168 to savings | DATE OF TRANSACTION Thu Dec 05 11:50:00 2024
user027 | withdraw $776 to checking | DATE OF TRANSACTION Mon Jan 27 08:35:00 2025
user051 | deposit $857 to checking | DATE OF TRANSACTION Tue Oct 22 08:44:00 2024
user009 | withdraw $2543 to checking | DATE OF TRANSACTION Tue Oct 08 21:13:00 2024
user019 | deposit $1809 to checking | DATE OF TRANSACTION Tue Dec 31 03:02:00 2024
user072 | deposit $725 to savings | DATE OF TRANSACTION Wed Dec 04 04:25:00 2024
user031 | deposit $1789 to savings | DATE OF TRANSACTION Fri Jan 24 20:05:00 2025
user071 | withdraw $1268 to savings | DATE OF TRANSACTION Thu Nov 21 14:12:00 2024
user028 | withdraw $2823 to checking | DATE OF TRANSACTION Tue Nov 12 09:57:00 2024
user076 | deposit $1762 to savings | DATE OF TRANSACTION Sun Oct 20 12:10:00 2024
user002 | withdraw $2293 to checking | DATE OF TRANSACTION Fri Jan 24 22:04:00 2025
user012 | withdraw $457 to checking | DATE OF TRANSACTION Sun Nov 24 16:29:00 2024
user074 | withdraw $2812 to checking | DATE OF TRANSACTION Sun Sep 22 14:50:00 2024
user096 | withdraw $1081 to checking | DATE OF TRANSACTION Wed Oct 30 22:11:00 2024
user050 | withdraw $2580 to checking | DATE OF TRANSACTION Fri Sep 06 03:06:00 2024
user039 | withdraw $2579 to checking | DATE OF TRANSACTION Thu Nov 07 01:55:00 2024
user031 | withdraw $591 to savings | DATE OF TRANSACTION Thu Dec 26 08:07:00 2024
user055 | withdraw $1496 to savings | DATE OF TRANSACTION Sun Sep 22 04:08:00 2024
user048 | deposit $2593 to savings | DATE OF TRANSACTION Sun Jan 26 15:05:00 2025
user025 | withdraw $93 to savings | DATE OF TRANSACTION Fri Nov 08 20:58:00 2024
user080 | withdraw $1192 to savings | DATE OF TRANSACTION Sat Jan 04 17:02:00 2025
user080 | deposit $1373 to checking | DATE OF TRANSACTION Wed Dec 04 20:16:00 2024
user076 | withdraw $829 to checking | DATE OF TRANSACTION Sat Nov 16 17:38:00 2024
user082 | deposit $1348 to savings | DATE OF TRANSACTION Fri Nov 22 11:49:00 2024
user064 | deposit $2098 to savings | DATE OF TRANSACTION Mon Jan 13 06:21:00 2025
user075 | deposit $989 to savings | DATE OF TRANSACTION Mon Sep 16 03:18:00 2024
user059 | deposit $2551 to checking | DATE OF TRANSACTION Thu Dec 12 04:21:00 2024
user076 | withdraw $2346 to checking | DATE OF TRANSACTION Fri Nov 29 20:23:00 2024
user017 | withdraw $2911 to savings | DATE OF TRANSACTION Sat Dec 14 20:07:00 2024
user006 | withdraw $1632 to checking | DATE OF TRANSACTION Fri Jan 10 23:48:00 2025
user092 | withdraw $595 to checking | DATE OF TRANSACTION Sat Jan 11 09:30:00 2025
user061 | withdraw $2659 to savings | DATE OF TRANSACTION Wed Sep 25 18:32:00 2024
user086 | deposit $2413 to checking | DATE OF TRANSACTION Sat Nov 02 09:10:00 2024
user085 | deposit $1651 to checking | DATE OF TRANSACTION Fri Sep 27 12:05:00 2024
user071 | withdraw $1096 to checking | DATE OF TRANSACTION Wed Jan 01 01:42:00 2025
user024 | withdraw $1127 to savings | DATE OF TRANSACTION Mon Oct 14 07:47:00 2024
user051 | deposit $2317 to checking | DATE OF TRANSACTION Sat Sep 14 16:06:00 2024
user049 | deposit $2383 to savings | DATE OF TRANSACTION Wed Oct 09 08:54:00 2024
user013 | deposit $2228 to savings | DATE OF TRANSACTION Mon Oct 14 23:57:00 2024
user077 | withdraw $2213 to savings | DATE OF TRANSACTION Mon Nov 04 08:22:00 2024
user085 | deposit $1967 to checking | DATE OF TRANSACTION Mon Sep 30 22:54:00 2024
user042 | deposit $2135 to checking | DATE OF TRANSACTION Thu Nov 14 19:28:00 2024
user100 | withdraw $2952 to savings | DATE OF TRANSACTION Tue Sep 24 12:38:00 2024
user090 | withdraw $478 to savings | DATE OF TRANSACTION Mon Dec 30 14:59:00 2024
user068 | withdraw $991 to savings | DATE OF TRANSACTION Mon Sep 02 14:28:00 2024
user086 | deposit $1763 to checking | DATE OF TRANSACTION Wed Dec 25 00:16:00 2024
user077 | deposit $1257 to checking | DATE OF TRANSACTION Fri Oct 04 01:12:00 2024
user079 | withdraw $2290 to savings | DATE OF TRANSACTION Fri Jan 17 16:15:00 2025
user056 | withdraw $281 to savings | DATE OF TRANSACTION Mon Jan 06 01:47:00 2025
user071 | deposit $1408 to checking | DATE OF TRANSACTION Sun Sep 01 16:25:00 2024
user026 | withdraw $499 to checking | DATE OF TRANSACTION Wed Dec 04 20:24:00 2024
user006 | withdraw $2527 to checking | DATE OF TRANSACTION Mon Sep 16 16:48:00 2024
user078 | withdraw $1799 to checking | DATE OF TRANSACTION Tue Dec 03 03:22:00 2024
user046 | withdraw $2315 to savings | DATE OF TRANSACTION Tue Oct 29 15:51:00 2024
user018 | withdraw $869 to savings | DATE OF TRANSACTION Mon Oct 14 23:22:00 2024
user057 | deposit $2305 to savings | DATE OF TRANSACTION Fri Sep 06 15:38:00 2024
user086 | withdraw $1417 to savings | DATE OF TRANSACTION Sat Nov 16 04:15:00 2024
user097 | deposit $1491 to savings | DATE OF TRANSACTION Sat Nov 23 22:29:00 2024
user057 | withdraw $1900 to checking | DATE OF TRANSACTION Sat Nov 23 05:37:00 2024
user059 | withdraw $885 to checking | DATE OF TRANSACTION Sat Nov 09 16:30:00 2024
user097 | withdraw $849 to savings | DATE OF TRANSACTION Thu Oct 03 08:10:00 2024
user030 | deposit $2803 to savings | DATE OF TRANSACTION Mon Sep 02 19:41:00 2024
user057 | deposit $2402 to savings | DATE OF TRANSACTION Thu Oct 31 03:40:00 2024
user008 | deposit $2011 to checking | DATE OF TRANSACTION Mon Oct 28 00:22:00 2024
user099 | withdraw $1849 to checking | DATE OF TRANSACTION Thu Nov 28 08:10:00 2024
user058 | withdraw $2713 to savings | DATE OF TRANSACTION Sat Oct 05 08:38:00 2024
user087 | withdraw $1214 to savings | DATE OF TRANSACTION Thu Sep 05 23:25:00 2024
user087 | withdraw $1298 to checking | DATE OF TRANSACTION Thu Oct 24 10:42:00 2024
user065 | withdraw $809 to checking | DATE OF TRANSACTION Thu Nov 07 09:17:00 2024
user072 | deposit $1775 to savings | DATE OF TRANSACTION Tue Nov 05 04:11:00 2024
user069 | withdraw $1132 to savings | DATE OF TRANSACTION Mon Sep 23 01:18:00 2024
user098 | withdraw $762 to checking | DATE OF TRANSACTION Sat Sep 07 06:35:00 2024
user055 | withdraw $184 to savings | DATE OF TRANSACTION Fri Nov 15 18:03:00 2024
user031 | withdraw $415 to checking | DATE OF TRANSACTION Sun Oct 20 04:27:00 2024
user085 | withdraw $912 to savings | DATE OF TRANSACTION Mon Nov 25 01:22:00 2024
user073 | withdraw $919 to checking | DATE OF TRANSACTION Wed Nov 13 10:34:00 2024
user063 | withdraw $1242 to checking | DATE OF TRANSACTION Thu Oct 31 14:18:00 2024
user057 | deposit $1594 to savings | DATE OF TRANSACTION Sat Dec 07 12:15:00 2024
user068 | deposit $2425 to savings | DATE OF TRANSACTION Tue Oct 15 17:02:00 2024
user025 | withdraw $1809 to savings | DATE OF TRANSACTION Tue Jan 21 13:05:00 2025
user063 | deposit $2600 to savings | DATE OF TRANSACTION Wed Nov 27 10:42:00 2024
user030 | deposit $2471 to checking | DATE OF TRANSACTION Wed Oct 30 22:05:00 2024
user074 | withdraw $468 to savings | DATE OF TRANSACTION Wed Nov 06 17:11:00 2024
user017 | withdraw $1793 to checking | DATE OF TRANSACTION Sat Oct 05 22:16:00 2024
user067 | withdraw $769 to savings | DATE OF TRANSACTION Thu Jan 16 11:04:00 2025
user088 | withdraw $829 to checking | DATE OF TRANSACTION Sun Dec 08 21:51:00 2024
user021 | withdraw $1130 to savings | DATE OF TRANSACTION Wed Oct 09 13:34:00 2024
user092 | deposit $497 to checking | DATE OF TRANSACTION Sun Oct 20 08:24:00 2024
user013 | deposit $1974 to checking | DATE OF TRANSACTION Thu Jan 02 00:11:00 2025
user046 | deposit $1024 to checking | DATE OF TRANSACTION Thu Nov 07 16:59:00 2024
user086 | deposit $2137 to checking | DATE OF TRANSACTION Wed Sep 11 15:37:00 2024
user057 | deposit $1866 to checking | DATE OF TRANSACTION Tue Dec 03 05:59:00 2024
user001 | deposit $2255 to savings | DATE OF TRANSACTION Sun Dec 22 22:49:00 2024
user079 | withdraw $1079 to savings | DATE OF TRANSACTION Thu Jan 09 14:04:00 2025
user008 | withdraw $1838 to checking | DATE OF TRANSACTION Sat Sep 14 13:51:00 2024
user034 | withdraw $2587 to checking | DATE OF TRANSACTION Tue Oct 08 03:18:00 2024
user021 | deposit $2619 to savings | DATE OF TRANSACTION Thu Dec 19 12:33:00 2024
user090 | withdraw $2295 to checking | DATE OF TRANSACTION Sun Sep 01 19:32:00 2024
user001 | deposit $1545 to savings | DATE OF TRANSACTION Sat Jan 25 08:30:00 2025
user020 | deposit $2808 to savings | DATE OF TRANSACTION Tue Jan 07 09:26:00 2025
user093 | deposit $1440 to savings | DATE OF TRANSACTION Mon Jan 13 11:08:00 2025
user002 | withdraw $1004 to savings | DATE OF TRANSACTION Fri Nov 08 19:00:00 2024
user013 | withdraw $2401 to checking | DATE OF TRANSACTION Wed Dec 11 10:11:00 2024
user036 | deposit $2150 to checking | DATE OF TRANSACTION Wed Oct 30 05:54:00 2024
user061 | withdraw $1334 to savings | DATE OF TRANSACTION Sun Sep 22 08:15:00 2024
user014 | withdraw $1803 to checking | DATE OF TRANSACTION Thu Dec 05 18:08:00 2024
user027 | deposit $1704 to savings | DATE OF TRANSACTION Thu Dec 05 14:49:00 2024
user072 | withdraw $2650 to savings | DATE OF TRANSACTION Wed Nov 06 08:17:00 2024
user090 | withdraw $1915 to checking | DATE OF TRANSACTION Wed Jan 08 17:55:00 2025
user011 | withdraw $2637 to savings | DATE OF TRANSACTION Sat Nov 23 08:59:00 2024
user010 | withdraw $474 to savings | DATE OF TRANSACTION Wed Sep 25 06:07:00 2024
user099 | deposit $931 to savings | DATE OF TRANSACTION Fri Dec 27 11:44:00 2024
user038 | deposit $1896 to checking | DATE OF TRANSACTION Fri Oct 18 23:05:00 2024
user085 | withdraw $1177 to checking | DATE OF TRANSACTION Wed Sep 04 04:00:00 2024
user048 | deposit $2896 to savings | DATE OF TRANSACTION Mon Jan 27 12:36:00 2025
user056 | deposit $621 to checking | DATE OF TRANSACTION Wed Dec 25 12:26:00 2024
user025 | deposit $2414 to checking | DATE OF TRANSACTION Tue Jan 28 22:29:00 2025
user003 | withdraw $2100 to savings | DATE OF TRANSACTION Thu Oct 31 00:20:00 2024
user046 | withdraw $2270 to savings | DATE OF TRANSACTION Fri Nov 22 06:03:00 2024
user033 | deposit $59 to checking | DATE OF TRANSACTION Sun Dec 29 04:56:00 2024
user028 | deposit $2233 to checking | DATE OF TRANSACTION Sat Nov 09 02:25:00 2024
user027 | withdraw $562 to savings | DATE OF TRANSACTION Sun Nov 03 14:28:00 2024
user088 | withdraw $979 to savings | DATE OF TRANSACTION Tue Sep 24 09:03:00 2024
user043 | deposit $2032 to savings | DATE OF TRANSACTION Sat Jan 11 13:37:00 2025
user094 | withdraw $1517 to savings | DATE OF TRANSACTION Wed Oct 23 22:43:00 2024
user048 | deposit $190 to savings | DATE OF TRANSACTION Sun Dec 15 11:50:00 2024
user037 | deposit $2806 to savings | DATE OF TRANSACTION Tue Jan 28 10:14:00 2025
user025 | withdraw $2736 to savings | DATE OF TRANSACTION Thu Oct 17 00:43:00 2024
user036 | deposit $2232 to savings | DATE OF TRANSACTION Sat Nov 16 13:43:00 2024
user046 | deposit $2341 to checking | DATE OF TRANSACTION Sun Oct 20 02:28:00 2024
user055 | withdraw $1639 to savings | DATE OF TRANSACTION Sat Nov 16 20:45:00 2024
user084 | deposit $1353 to savings | DATE OF TRANSACTION Sat Jan 18 07:44:00 2025
user039 | deposit $291 to checking | DATE OF TRANSACTION Mon Sep 30 17:48:00 2024
user014 | deposit $1600 to checking | DATE OF TRANSACTION Thu Dec 19 13:49:00 2024
user005 | withdraw $2652 to checking | DATE OF TRANSACTION Sun Dec 29 05:45:00 2024
user002 | withdraw $1802 to savings | DATE OF TRANSACTION Sun Oct 27 01:04:00 2024
user060 | withdraw $1229 to savings | DATE OF TRANSACTION Fri Dec 20 06:55:00 2024
user061 | deposit $1175 to savings | DATE OF TRANSACTION Thu Nov 07 10:54:00 2024
user048 | withdraw $329 to savings | DATE OF TRANSACTION Thu Nov 14 09:59:00 2024
user060 | withdraw $1435 to checking | DATE OF TRANSACTION Tue Sep 10 19:48:00 2024
user069 | deposit $2236 to savings | DATE OF TRANSACTION Mon Dec 30 03:36:00 2024
user036 | deposit $461 to savings | DATE OF TRANSACTION Sat Sep 14 17:30:00 2024
user003 | withdraw $2969 to checking | DATE OF TRANSACTION Tue Dec 10 20:48:00 2024
user089 | deposit $212 to checking | DATE OF TRANSACTION Thu Oct 03 01:26:00 2024
user018 | withdraw $789 to checking | DATE OF TRANSACTION Wed Dec 11 11:33:00 2024
user007 | withdraw $1723 to savings | DATE OF TRANSACTION Wed Sep 04 11:40:00 2024
user002 | withdraw $2827 to savings | DATE OF TRANSACTION Sat Jan 25 12:33:00 2025
user036 | withdraw $1082 to checking | DATE OF TRANSACTION Tue Nov 12 10:29:00 2024
user021 | deposit $1054 to checking | DATE OF TRANSACTION Tue Nov 19 01:47:00 2024
user050 | withdraw $1685 to checking | DATE OF TRANSACTION Sat Dec 14 08:16:00 2024
user074 | deposit $927 to checking | DATE OF TRANSACTION Mon Sep 30 00:18:00 2024
user001 | deposit $794 to savings | DATE OF TRANSACTION Thu Jan 09 14:57:00 2025
user074 | withdraw $1953 to checking | DATE OF TRANSACTION Sun Sep 22 18:21:00 2024
user085 | deposit $2527 to savings | DATE OF TRANSACTION Thu Jan 02 09:07:00 2025
user027 | withdraw $2508 to checking | DATE OF TRANSACTION Thu Jan 16 02:13:00 2025
user011 | deposit $942 to savings | DATE OF TRANSACTION Sun Sep 01 03:09:00 2024
user003 | withdraw $2947 to checking | DATE OF TRANSACTION Fri Jan 24 01:37:00 2025
user084 | withdraw $1191 to checking | DATE OF TRANSACTION Tue Jan 14 00:36:00 2025
user060 | withdraw $2558 to checking | DATE OF TRANSACTION Thu Nov 07 19:44:00 2024
user100 | deposit $1676 to savings | DATE OF TRANSACTION Sun Oct 13 10:19:00 2024
user092 | deposit $687 to savings | DATE OF TRANSACTION Wed Dec 18 21:46:00 2024
user028 | deposit $1379 to savings | DATE OF TRANSACTION Mon Oct 21 07:45:00 2024
user047 | withdraw $2251 to checking | DATE OF TRANSACTION Mon Jan 13 18:19:00 2025
user046 | withdraw $2028 to checking | DATE OF TRANSACTION Tue Jan 28 11:28:00 2025
user090 | deposit $615 to savings | DATE OF TRANSACTION Tue Jan 07 18:31:00 2025
user064 | withdraw $2454 to checking | DATE OF TRANSACTION Tue Nov 05 03:08:00 2024
user095 | deposit $2380 to checking | DATE OF TRANSACTION Wed Jan 15 19:50:00 2025
user064 | deposit $2953 to checking | DATE OF TRANSACTION Sat Sep 07 04:34:00 2024
user044 | withdraw $2542 to checking | DATE OF TRANSACTION Fri Dec 27 11:51:00 2024
user030 | withdraw $659 to checking | DATE OF TRANSACTION Sun Sep 22 14:58:00 2024
user082 | withdraw $489 to savings | DATE OF TRANSACTION Wed Oct 09 02:31:00 2024
user001 | withdraw $282 to savings | DATE OF TRANSACTION Sun Sep 01 04:23:00 2024
user037 | withdraw $942 to savings | DATE OF TRANSACTION Mon Jan 20 14:27:00 2025
user045 | withdraw $2935 to savings | DATE OF TRANSACTION Mon Jan 27 16:37:00 2025
user025 | withdraw $1344 to checking | DATE OF TRANSACTION Wed Nov 06 03:29:00 2024
user084 | withdraw $1338 to savings | DATE OF TRANSACTION Fri Jan 17 11:02:00 2025
user085 | deposit $363 to savings | DATE OF TRANSACTION Sat Nov 30 15:28:00 2024
user086 | withdraw $2402 to savings | DATE OF TRANSACTION Thu Oct 03 10:40:00 2024
user030 | withdraw $516 to checking | DATE OF TRANSACTION Tue Oct 01 03:03:00 2024
user070 | deposit $896 to savings | DATE OF TRANSACTION Wed Nov 27 16:52:00 2024
user046 | withdraw $2058 to checking | DATE OF TRANSACTION Tue Nov 05 06:23:00 2024
user007 | deposit $399 to checking | DATE OF TRANSACTION Sun Sep 29 03:31:00 2024
user009 | deposit $247 to savings | DATE OF TRANSACTION Wed Jan 01 12:59:00 2025
user015 | withdraw $1594 to checking | DATE OF TRANSACTION Tue Nov 12 09:03:00 2024
user078 | deposit $2317 to savings | DATE OF TRANSACTION Sat Nov 09 13:38:00 2024
user077 | withdraw $252 to savings | DATE OF TRANSACTION Tue Jan 28 00:19:00 2025
user080 | withdraw $186 to savings | DATE OF TRANSACTION Sun Nov 10 22:52:00 2024
user014 | deposit $1291 to savings | DATE OF TRANSACTION Thu Nov 21 17:36:00 2024
user052 | withdraw $1581 to savings | DATE OF TRANSACTION Mon Nov 25 13:46:00 2024
user091 | withdraw $345 to savings | DATE OF TRANSACTION Sat Dec 14 10:43:00 2024
user003 | deposit $1872 to checking | DATE OF TRANSACTION Fri Jan 17 23:54:00 2025
user025 | withdraw $741 to savings | DATE OF TRANSACTION Tue Oct 29 17:48:00 2024
user063 | deposit $1924 to checking | DATE OF TRANSACTION Sun Jan 19 21:04:00 2025
user094 | withdraw $732 to savings | DATE OF TRANSACTION Tue Oct 22 20:44:00 2024
user077 | withdraw $673 to checking | DATE OF TRANSACTION Sat Nov 23 22:58:00 2024
user043 | deposit $2612 to savings | DATE OF TRANSACTION Sat Nov 09 01:38:00 2024
user019 | withdraw $351 to savings | DATE OF TRANSACTION Wed Oct 02 01:07:00 2024
user095 | withdraw $1680 to checking | DATE OF TRANSACTION Sat Oct 26 00:36:00 2024
user020 | withdraw $2408 to savings | DATE OF TRANSACTION Thu Oct 17 19:06:00 2024
user079 | deposit $114 to savings | DATE OF TRANSACTION Thu Dec 19 00:58:00 2024
user087 | withdraw $2713 to savings | DATE OF TRANSACTION Fri Dec 20 11:20:00 2024
user042 | withdraw $909 to checking | DATE OF TRANSACTION Sun Dec 08 22:41:00 2024
user024 | deposit $55 to savings | DATE OF TRANSACTION Thu Dec 19 06:12:00 2024
user080 | deposit $1157 to checking | DATE OF TRANSACTION Sat Nov 02 16:16:00 2024
user029 | deposit $1552 to savings | DATE OF TRANSACTION Sun Sep 08 22:35:00 2024
user078 | deposit $150 to checking | DATE OF TRANSACTION Mon Oct 28 13:28:00 2024
user093 | withdraw $71 to checking | DATE OF TRANSACTION Sun Sep 22 14:28:00 2024
user056 | withdraw $376 to savings | DATE OF TRANSACTION Tue Jan 28 07:13:00 2025
user036 | withdraw $342 to checking | DATE OF TRANSACTION Wed Jan 22 00:50:00 2025
user064 | withdraw $1053 to savings | DATE OF TRANSACTION Wed Jan 08 16:57:00 2025
user089 | deposit $430 to savings | DATE OF TRANSACTION Fri Nov 01 13:31:00 2024
user100 | deposit $2095 to savings | DATE OF TRANSACTION Sun Jan 05 02:48:00 2025
user001 | withdraw $514 to checking | DATE OF TRANSACTION Fri Nov 22 12:45:00 2024
user026 | withdraw $2253 to savings | DATE OF TRANSACTION Sat Oct 12 17:59:00 2024
user046 | withdraw $1098 to savings | DATE OF TRANSACTION Mon Dec 23 20:25:00 2024
user063 | deposit $266 to savings | DATE OF TRANSACTION Fri Nov 08 02:39:00 2024
user013 | withdraw $2605 to checking | DATE OF TRANSACTION Sun Sep 15 13:04:00 2024
user097 | withdraw $2632 to savings | DATE OF TRANSACTION Sun Jan 19 08:30:00 2025
user036 | withdraw $2818 to checking | DATE OF TRANSACTION Thu Jan 02 21:14:00 2025
user037 | deposit $2996 to checking | DATE OF TRANSACTION Fri Oct 25 12:42:00 2024
user016 | deposit $538 to savings | DATE OF TRANSACTION Wed Jan 15 19:47:00 2025
user040 | deposit $1035 to savings | DATE OF TRANSACTION Mon Nov 11 14:00:00 2024
user023 | deposit $1708 to checking | DATE OF TRANSACTION Mon Nov 18 11:15:00 2024
user069 | deposit $482 to checking | DATE OF TRANSACTION Tue Sep 17 02:18:00 2024
user052 | deposit $2279 to checking | DATE OF TRANSACTION Sun Dec 01 08:58:00 2024
user095 | deposit $2082 to savings | DATE OF TRANSACTION Thu Nov 21 11:22:00 2024
user077 | deposit $1404 to checking | DATE OF TRANSACTION Fri Sep 27 05:00:00 2024
user036 | withdraw $2003 to checking | DATE OF TRANSACTION Sun Oct 20 06:03:00 2024
user028 | withdraw $1375 to savings | DATE OF TRANSACTION Wed Dec 25 12:36:00 2024
user075 | deposit $1707 to savings | DATE OF TRANSACTION Thu Sep 19 08:54:00 2024
user096 | deposit $2798 to savings | DATE OF TRANSACTION Mon Nov 25 17:22:00 2024
user077 | deposit $2358 to checking | DATE OF TRANSACTION Mon Sep 30 01:55:00 2024
user018 | deposit $833 to savings | DATE OF TRANSACTION Fri Sep 13 05:05:00 2024
user091 | deposit $613 to checking | DATE OF TRANSACTION Sun Nov 17 06:02:00 2024
user031 | deposit $116 to savings | DATE OF TRANSACTION Mon Sep 23 10:33:00 2024
user020 | deposit $1372 to savings | DATE OF TRANSACTION Thu Jan 23 14:13:00 2025
user029 | withdraw $200 to savings | DATE OF TRANSACTION Thu Oct 31 05:06:00 2024
user026 | withdraw $374 to savings | DATE OF TRANSACTION Sat Dec 21 04:29:00 2024
user099 | withdraw $2754 to savings | DATE OF TRANSACTION Wed Sep 04 17:11:00 2024
user009 | withdraw $46 to savings | DATE OF TRANSACTION Wed Jan 01 03:22:00 2025
user027 | deposit $820 to checking | DATE OF TRANSACTION Thu Nov 28 20:22:00 2024
user010 | deposit $2742 to checking | DATE OF TRANSACTION Sun Oct 27 00:43:00 2024
user040 | deposit $1247 to checking | DATE OF TRANSACTION Sat Oct 05 02:11:00 2024
user057 | withdraw $66 to checking | DATE OF TRANSACTION Sun Nov 10 11:29:00 2024
user058 | withdraw $981 to checking | DATE OF TRANSACTION Sat Sep 21 09:35:00 2024
user009 | withdraw $1575 to savings | DATE OF TRANSACTION Fri Oct 04 21:49:00 2024
user053 | withdraw $2538 to checking | DATE OF TRANSACTION Sun Dec 15 19:44:00 2024
user022 | deposit $2942 to savings | DATE OF TRANSACTION Mon Nov 25 16:46:00 2024
user005 | withdraw $1487 to checking | DATE OF TRANSACTION Sat Dec 28 02:55:00 2024
user052 | deposit $2738 to checking | DATE OF TRANSACTION Tue Jan 14 07:24:00 2025
user023 | withdraw $458 to checking | DATE OF TRANSACTION Sat Nov 23 13:25:00 2024
user073 | deposit $1364 to savings | DATE OF TRANSACTION Fri Jan 17 12:20:00 2025
user029 | withdraw $2142 to checking | DATE OF TRANSACTION Sun Jan 26 14:09:00 2025
user095 | deposit $1914 to checking | DATE OF TRANSACTION Sun Dec 01 16:52:00 2024
user021 | withdraw $2412 to savings | DATE OF TRANSACTION Sun Dec 29 05:29:00 2024
user074 | withdraw $2575 to checking | DATE OF TRANSACTION Sun Nov 03 06:41:00 2024
user100 | withdraw $1990 to savings | DATE OF TRANSACTION Sun Dec 01 04:50:00 2024
user089 | deposit $140 to savings | DATE OF TRANSACTION Sun Dec 22 20:32:00 2024
user091 | withdraw $327 to savings | DATE OF TRANSACTION Thu Nov 07 06:54:00 2024
user035 | deposit $1609 to savings | DATE OF TRANSACTION Sat Jan 11 18:08:00 2025
user092 | deposit $2712 to savings | DATE OF TRANSACTION Tue Sep 03 11:57:00 2024
user089 | withdraw $1278 to checking | DATE OF TRANSACTION Tue Nov 05 20:46:00 2024
user029 | withdraw $774 to checking | DATE OF TRANSACTION Sun Nov 03 09:47:00 2024
user014 | withdraw $348 to checking | DATE OF TRANSACTION Wed Dec 11 10:00:00 2024
user090 | deposit $2223 to checking | DATE OF TRANSACTION Thu Oct 24 06:19:00 2024
user087 | deposit $269 to checking | DATE OF TRANSACTION Sat Dec 14 20:10:00 2024
user086 | deposit $2494 to savings | DATE OF TRANSACTION Mon Oct 21 09:56:00 2024
user007 | deposit $1744 to savings | DATE OF TRANSACTION Thu Sep 12 17:25:00 2024
user093 | withdraw $1522 to checking | DATE OF TRANSACTION Sun Dec 29 22:45:00 2024
user079 | withdraw $1477 to checking | DATE OF TRANSACTION Wed Oct 02 08:01:00 2024
user092 | deposit $745 to savings | DATE OF TRANSACTION Mon Dec 30 04:04:00 2024
user089 | withdraw $2385 to checking | DATE OF TRANSACTION Fri Jan 24 13:43:00 2025
user019 | withdraw $648 to savings | DATE OF TRANSACTION Wed Oct 30 08:36:00 2024
user063 | withdraw $1373 to savings | DATE OF TRANSACTION Sun Oct 13 02:44:00 2024
user040 | withdraw $328 to savings | DATE OF TRANSACTION Mon Nov 18 06:10:00 2024
user015 | withdraw $1232 to checking | DATE OF TRANSACTION Sun Jan 19 15:30:00 2025
user019 | withdraw $2642 to savings | DATE OF TRANSACTION Wed Jan 22 02:31:00 2025
user027 | deposit $1123 to checking | DATE OF TRANSACTION Wed Jan 01 15:34:00 2025
user051 | deposit $695 to savings | DATE OF TRANSACTION Wed Nov 27 12:03:00 2024
user019 | deposit $1037 to savings | DATE OF TRANSACTION Thu Nov 07 16:59:00 2024
user063 | withdraw $400 to checking | DATE OF TRANSACTION Sat Nov 09 23:05:00 2024
user080 | withdraw $2873 to savings | DATE OF TRANSACTION Sat Oct 26 18:05:00 2024
user021 | withdraw $1874 to checking | DATE OF TRANSACTION Tue Sep 03 10:52:00 2024
user052 | deposit $2304 to checking | DATE OF TRANSACTION Wed Sep 25 17:01:00 2024
user045 | withdraw $269 to checking | DATE OF TRANSACTION Sat Jan 11 21:26:00 2025
